age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
77,management,married,tertiary,no,7826,no,no,cellular,4,jun,434,1,90,2,unknown,yes
45,management,married,tertiary,no,2267,no,no,cellular,6,nov,244,3,24,0,unknown,yes
49,management,married,tertiary,no,3365,no,no,cellular,10,feb,256,2,-1,0,unknown,yes
36,management,married,tertiary,no,616,no,no,cellular,26,jun,299,3,150,3,success,yes
53,services,single,tertiary,no,-293,yes,no,cellular,9,aug,2050,1,-1,0,unknown,yes
48,management,married,primary,no,3407,no,no,cellular,7,oct,191,1,154,1,unknown,yes
54,retired,married,tertiary,no,9076,no,no,cellular,5,may,151,1,50,0,unknown,yes
62,technician,married,secondary,no,515,no,no,cellular,16,nov,423,1,43,0,unknown,yes
41,management,married,secondary,no,2216,yes,no,cellular,17,may,589,3,-1,0,unknown,yes
46,management,married,secondary,no,2294,no,no,cellular,6,nov,240,3,6,0,unknown,yes
49,technician,single,secondary,no,37,yes,no,cellular,10,may,1047,1,-1,0,unknown,yes
40,blue-collar,married,secondary,no,671,no,no,cellular,12,jul,925,3,-1,0,unknown,yes
33,technician,married,secondary,no,675,yes,no,cellular,6,may,587,2,-1,0,unknown,yes
30,student,single,secondary,no,258,no,no,cellular,10,apr,213,1,-1,0,unknown,yes
40,technician,married,secondary,no,200,yes,no,cellular,16,mar,242,1,-1,0,unknown,yes
36,management,married,tertiary,no,45,yes,no,cellular,19,jul,257,2,130,1,success,yes
53,admin.,married,tertiary,no,2208,no,no,cellular,12,feb,105,1,89,1,unknown,yes
53,blue-collar,divorced,tertiary,no,211,no,no,cellular,15,jun,134,1,-1,0,unknown,yes
36,technician,married,tertiary,no,3658,no,no,cellular,14,aug,698,2,-1,0,unknown,yes
57,admin.,married,secondary,no,975,no,no,cellular,20,aug,985,5,-1,0,unknown,yes
36,management,single,secondary,no,689,yes,no,unknown,12,may,608,1,-1,0,unknown,yes
33,management,married,secondary,no,3090,no,no,cellular,19,aug,448,1,-1,0,unknown,yes
38,management,single,secondary,no,164,yes,no,cellular,19,mar,430,1,-1,0,unknown,yes
58,management,married,tertiary,no,10714,no,no,cellular,18,may,243,1,33,0,unknown,yes
35,management,married,tertiary,no,60,no,no,cellular,20,aug,843,4,-1,0,unknown,yes
48,retired,married,tertiary,no,527,no,no,cellular,4,aug,148,1,-1,0,unknown,yes
40,blue-collar,married,secondary,no,567,no,no,cellular,19,jul,938,7,-1,0,unknown,yes
37,blue-collar,single,primary,no,-489,yes,no,cellular,19,may,824,2,-1,0,unknown,yes
27,management,married,tertiary,no,5334,no,no,cellular,13,apr,216,1,109,1,unknown,yes
32,management,single,tertiary,no,12,no,no,cellular,9,apr,103,2,0,0,unknown,yes
49,retired,married,secondary,no,726,yes,no,cellular,17,apr,358,1,-1,0,unknown,yes
33,management,single,tertiary,no,26311,yes,no,cellular,20,aug,640,1,-1,0,unknown,yes
39,management,married,tertiary,no,1139,yes,no,cellular,11,aug,127,1,149,4,other,yes
39,management,married,tertiary,no,100,no,no,cellular,17,aug,652,2,-1,0,unknown,yes
45,technician,single,secondary,no,5,no,no,cellular,12,aug,604,1,-1,0,unknown,yes
38,management,divorced,secondary,no,473,no,no,cellular,23,jul,495,1,-1,0,unknown,yes
44,technician,single,secondary,no,526,no,no,cellular,10,apr,364,2,-1,0,unknown,yes
30,retired,married,secondary,no,463,no,no,cellular,24,apr,429,1,-1,0,unknown,yes
36,admin.,single,secondary,no,598,yes,no,cellular,24,may,1437,20,-1,0,unknown,yes
45,blue-collar,single,secondary,no,2171,no,no,cellular,9,feb,221,1,98,1,unknown,yes
35,unemployed,married,secondary,no,-36,yes,no,cellular,13,apr,568,1,264,1,success,yes
33,management,single,tertiary,no,13,yes,no,cellular,15,may,998,2,-1,0,unknown,yes
56,blue-collar,married,secondary,no,973,no,no,cellular,15,may,224,1,484,1,success,yes
49,admin.,divorced,secondary,no,879,no,no,unknown,8,jun,1012,3,-1,0,unknown,yes
33,management,married,tertiary,no,998,no,no,cellular,21,mar,237,3,-1,0,unknown,yes
42,management,single,tertiary,no,5371,no,no,cellular,22,apr,239,1,-1,0,unknown,yes
46,management,married,tertiary,no,2303,no,no,cellular,6,feb,235,3,-1,0,unknown,yes
34,blue-collar,married,secondary,no,41,yes,no,cellular,18,may,682,2,187,1,failure,yes
27,technician,single,tertiary,no,5293,no,no,cellular,12,apr,203,2,88,1,unknown,yes
57,blue-collar,single,secondary,no,451,no,no,unknown,8,may,1044,2,-1,0,unknown,yes
47,blue-collar,single,secondary,no,709,no,no,cellular,22,nov,1238,2,-1,0,unknown,yes
28,management,married,tertiary,no,1434,no,no,cellular,25,apr,323,2,137,2,success,yes
47,admin.,single,secondary,no,713,no,no,cellular,23,aug,1236,3,-1,0,unknown,yes
31,management,married,secondary,no,53,no,no,cellular,15,aug,727,1,-1,0,unknown,yes
35,management,married,secondary,no,495,yes,no,cellular,21,may,1777,8,-1,0,unknown,yes
51,blue-collar,married,primary,no,506,no,no,cellular,18,jul,989,7,-1,0,unknown,yes
46,management,married,tertiary,no,1233,no,no,cellular,14,jun,344,3,-1,0,unknown,yes
40,blue-collar,married,secondary,no,2765,no,no,cellular,7,aug,562,1,-1,0,unknown,yes
58,management,divorced,tertiary,no,1032,no,no,cellular,11,aug,1199,1,-1,0,unknown,yes
52,blue-collar,divorced,primary,no,769,yes,no,cellular,13,jul,952,2,174,6,unknown,yes
46,retired,married,primary,no,405,no,no,cellular,8,jul,991,2,-1,0,unknown,yes
39,blue-collar,single,tertiary,no,2836,yes,no,cellular,13,aug,2465,3,84,0,unknown,yes
34,technician,single,secondary,no,-321,yes,no,cellular,15,jul,1277,4,-1,0,unknown,yes
55,management,divorced,tertiary,no,9998,no,no,cellular,8,jul,138,1,79,0,unknown,yes
40,admin.,married,secondary,no,8,no,no,cellular,29,aug,306,1,-1,0,unknown,yes
28,admin.,married,secondary,no,718,yes,no,cellular,6,feb,687,1,328,2,failure,yes
24,management,married,secondary,no,498,no,no,cellular,29,mar,246,2,25,0,success,yes
45,management,married,tertiary,no,5550,no,no,cellular,15,feb,703,3,-1,0,unknown,yes
38,technician,married,secondary,no,198,no,no,cellular,22,apr,250,1,-1,0,unknown,yes
44,management,single,tertiary,no,1692,yes,no,cellular,22,aug,293,1,448,4,failure,yes
40,management,married,tertiary,no,327,yes,no,cellular,4,jul,786,1,-1,0,unknown,yes
45,management,divorced,tertiary,no,1232,no,no,cellular,13,jun,1508,1,-1,0,unknown,yes
33,technician,single,secondary,no,0,no,no,cellular,21,aug,565,1,-1,0,unknown,yes
42,management,married,tertiary,no,2429,yes,no,cellular,4,feb,363,1,130,4,unknown,yes
47,unemployed,single,tertiary,no,3620,no,no,cellular,13,apr,234,1,-1,0,unknown,yes
35,technician,married,tertiary,no,2687,yes,no,cellular,18,aug,779,2,126,2,unknown,yes
37,blue-collar,divorced,secondary,no,7,yes,no,cellular,21,apr,91,2,-1,0,unknown,yes
36,management,married,tertiary,no,253,yes,no,cellular,24,may,760,2,-1,0,unknown,yes
57,admin.,married,tertiary,no,12,no,no,cellular,19,jul,907,1,10,0,unknown,yes
40,technician,single,secondary,no,2434,no,no,cellular,13,jul,293,3,175,2,success,yes
61,technician,married,secondary,no,-20,yes,no,cellular,20,oct,642,1,221,1,failure,yes
41,admin.,divorced,tertiary,no,13,yes,no,cellular,14,oct,247,1,-1,0,unknown,yes
32,management,divorced,tertiary,no,1,yes,no,cellular,13,apr,107,1,-1,0,unknown,yes
38,management,single,tertiary,no,383,no,no,cellular,3,feb,681,1,-1,0,unknown,yes
42,management,married,tertiary,no,1043,no,no,cellular,13,dec,196,2,-1,0,unknown,yes
52,student,single,secondary,no,2583,no,no,cellular,4,feb,321,1,101,2,success,yes
44,housemaid,married,primary,no,890,no,no,cellular,6,jun,390,1,-1,0,unknown,yes
35,blue-collar,single,secondary,no,217,no,no,cellular,3,mar,350,2,-1,0,unknown,yes
50,management,single,tertiary,no,714,no,no,cellular,27,aug,166,1,104,1,failure,yes
29,management,single,tertiary,no,489,no,no,cellular,24,mar,233,1,-1,0,unknown,yes
44,blue-collar,single,secondary,no,527,no,no,unknown,12,may,1155,3,-1,0,unknown,yes
43,admin.,single,secondary,no,1003,no,no,cellular,30,aug,941,1,24,1,unknown,yes
58,management,married,tertiary,no,703,no,no,cellular,19,sep,378,1,182,2,success,yes
31,management,single,tertiary,no,770,yes,no,cellular,21,jul,550,1,-1,0,unknown,yes
54,management,married,tertiary,no,351,yes,no,unknown,25,may,804,5,-1,0,unknown,yes
55,blue-collar,married,tertiary,no,2044,no,no,cellular,16,jan,230,3,94,1,success,yes
34,admin.,divorced,primary,no,-250,yes,no,unknown,18,may,635,1,5,0,unknown,yes
40,management,married,secondary,no,4092,no,no,cellular,2,jan,323,2,117,2,unknown,yes
39,services,single,primary,no,1624,yes,no,cellular,20,jun,921,1,60,0,unknown,yes
32,blue-collar,married,secondary,no,-431,yes,no,cellular,14,may,753,2,39,0,unknown,yes
52,technician,married,secondary,no,7000,no,no,cellular,21,nov,566,2,-1,0,success,yes
32,management,married,tertiary,no,531,no,no,cellular,18,jun,327,1,189,4,success,yes
43,management,married,secondary,no,4745,yes,no,unknown,21,may,712,5,-1,0,unknown,yes
36,management,married,tertiary,no,5,no,no,cellular,8,nov,136,1,87,6,unknown,yes
28,management,married,tertiary,no,51,no,no,cellular,27,jun,541,2,-1,0,unknown,yes
41,technician,married,secondary,no,46,no,no,cellular,13,sep,230,2,-1,0,unknown,yes
59,management,married,secondary,no,415,no,no,cellular,9,aug,232,1,90,1,failure,yes
37,services,married,secondary,no,106,yes,no,unknown,5,jul,603,2,-1,0,unknown,yes
32,admin.,single,secondary,no,218,no,no,cellular,10,mar,330,2,-1,0,unknown,yes
46,retired,married,tertiary,no,7714,no,no,cellular,14,jun,172,1,10,0,success,yes
32,blue-collar,single,secondary,no,144,no,no,cellular,15,jun,172,1,-1,0,unknown,yes
30,technician,single,secondary,no,-9,no,no,cellular,19,aug,584,2,-1,0,unknown,yes
42,management,single,tertiary,no,2365,no,no,cellular,10,feb,174,3,-1,0,unknown,yes
24,retired,married,secondary,no,525,no,no,cellular,17,jan,415,2,-1,0,unknown,yes
37,admin.,married,secondary,no,3626,no,no,cellular,13,nov,663,3,-1,0,unknown,yes
36,retired,divorced,secondary,no,1645,no,no,cellular,21,oct,766,1,67,0,unknown,yes
32,technician,married,secondary,no,4462,yes,no,cellular,10,may,760,1,72,0,unknown,yes
58,management,married,tertiary,no,1031,no,no,cellular,11,jul,1204,1,5,0,unknown,yes
32,technician,single,secondary,no,12,yes,no,cellular,16,may,1001,2,-1,0,unknown,yes
81,management,single,tertiary,no,636,no,no,cellular,16,may,350,3,6,0,success,yes
48,retired,married,tertiary,no,687,no,no,cellular,18,apr,358,2,-1,0,unknown,yes
34,blue-collar,single,secondary,no,235,no,no,cellular,15,mar,387,1,-1,0,unknown,yes
31,technician,married,secondary,no,2175,no,no,cellular,17,jun,736,2,-1,0,unknown,yes
47,management,married,secondary,no,640,yes,no,cellular,8,sep,416,2,428,2,failure,yes
37,admin.,married,secondary,no,219,yes,no,cellular,2,apr,204,1,97,1,unknown,yes
55,management,married,tertiary,no,453,no,no,cellular,10,aug,220,1,126,2,success,yes
50,admin.,married,secondary,no,22,yes,no,cellular,15,jul,1469,1,97,2,unknown,yes
64,retired,married,tertiary,no,8792,no,no,cellular,13,jan,681,2,29,5,unknown,yes
63,retired,married,tertiary,no,4680,no,no,cellular,8,jan,241,1,-1,0,unknown,yes
36,management,married,primary,no,318,yes,no,cellular,8,may,773,1,-1,0,unknown,yes
50,blue-collar,married,secondary,no,36,yes,no,cellular,8,jul,1494,3,-1,0,unknown,yes
25,services,single,secondary,no,323,no,no,cellular,21,aug,153,3,16,0,unknown,yes
32,management,married,secondary,no,-470,yes,no,cellular,7,may,641,1,263,5,unknown,yes
24,admin.,married,tertiary,no,5,no,no,cellular,14,aug,394,2,-1,0,unknown,yes
33,services,married,secondary,no,82,yes,no,unknown,15,jul,578,2,-1,0,unknown,yes
28,services,single,secondary,no,170,no,no,cellular,15,may,145,1,-1,0,unknown,yes
33,services,single,secondary,no,154,no,no,cellular,15,may,174,1,-1,0,unknown,yes
39,management,married,tertiary,no,325,yes,no,cellular,16,may,773,3,-1,0,unknown,yes
43,management,married,tertiary,no,916,no,no,cellular,16,nov,297,1,-1,0,unknown,yes
41,retired,single,secondary,no,418,no,no,unknown,14,may,1016,1,-1,0,unknown,yes
33,blue-collar,single,secondary,no,2091,no,no,cellular,9,may,502,2,-1,0,unknown,yes
81,management,married,tertiary,no,1104,no,no,cellular,6,jun,183,1,-1,0,unknown,yes
50,management,married,tertiary,no,612,no,no,cellular,8,jun,329,2,136,2,success,yes
58,retired,married,secondary,no,761,yes,no,cellular,19,apr,362,2,-1,0,unknown,yes
37,management,married,secondary,no,1227,no,no,cellular,19,jun,1471,1,-1,0,unknown,yes
33,admin.,married,tertiary,no,92,no,no,cellular,30,aug,335,1,-1,0,unknown,yes
36,management,married,secondary,no,2850,yes,no,cellular,8,jun,521,2,-1,0,unknown,yes
37,services,married,secondary,no,862,yes,no,cellular,9,feb,791,2,122,3,other,yes
67,management,married,secondary,no,2140,no,no,cellular,27,nov,420,1,169,3,unknown,yes
36,management,single,tertiary,no,5105,no,no,cellular,29,nov,243,1,-1,0,unknown,yes
53,retired,married,tertiary,no,0,no,no,cellular,14,aug,499,1,-1,0,unknown,yes
43,blue-collar,married,secondary,no,166,yes,no,cellular,3,may,541,1,-1,0,unknown,yes
41,management,married,secondary,no,280,no,no,cellular,19,aug,426,1,225,4,success,yes
38,services,married,secondary,no,104,yes,no,unknown,7,jul,608,3,-1,0,unknown,yes
64,admin.,married,secondary,no,4714,no,no,cellular,6,feb,253,1,1,0,unknown,yes
52,student,married,tertiary,no,28,no,no,cellular,14,aug,841,4,-1,0,unknown,yes
34,technician,single,secondary,no,218,no,no,cellular,19,apr,257,1,-1,0,unknown,yes
56,admin.,divorced,secondary,no,5,yes,no,cellular,10,oct,228,2,-1,0,unknown,yes
45,management,married,secondary,no,631,yes,no,cellular,9,sep,426,2,410,2,failure,yes
38,blue-collar,married,secondary,no,1743,no,no,cellular,26,jul,667,3,-1,0,unknown,yes
75,management,married,secondary,no,7838,no,no,cellular,4,jun,404,1,85,1,unknown,yes
36,management,single,tertiary,no,0,yes,no,cellular,21,apr,146,3,-1,0,unknown,yes
36,management,single,tertiary,no,492,no,no,cellular,13,dec,234,2,182,6,success,yes
58,admin.,single,tertiary,no,388,no,no,cellular,3,apr,584,1,-1,0,unknown,yes
62,management,married,tertiary,no,1920,no,no,cellular,27,mar,221,1,73,3,unknown,yes
38,blue-collar,single,secondary,no,0,no,no,cellular,15,jan,146,2,47,3,success,yes
39,management,married,secondary,no,3667,no,no,cellular,13,nov,641,2,21,0,unknown,yes
29,admin.,single,secondary,no,515,yes,no,cellular,8,jul,680,1,-1,0,unknown,yes
51,unemployed,married,secondary,no,1103,no,no,cellular,4,jun,373,1,36,1,unknown,yes
56,admin.,married,tertiary,no,358,no,no,cellular,3,apr,585,1,-1,0,unknown,yes
53,management,single,secondary,no,2584,no,no,cellular,4,feb,333,1,90,1,success,yes
27,management,married,secondary,no,51,no,no,cellular,27,aug,545,2,-1,0,unknown,yes
26,admin.,married,secondary,no,697,yes,no,unknown,8,may,587,3,-1,0,unknown,yes
76,management,married,tertiary,no,8413,no,no,cellular,10,jul,705,1,56,10,unknown,yes
59,management,married,tertiary,no,364,yes,no,unknown,29,may,819,5,-1,0,unknown,yes
34,technician,married,secondary,no,108,no,no,unknown,18,may,815,2,-1,0,unknown,yes
32,retired,married,secondary,no,750,yes,no,cellular,9,apr,320,4,-1,0,unknown,yes
45,admin.,married,secondary,no,314,no,no,cellular,23,aug,423,1,155,1,success,yes
40,management,married,secondary,no,4463,yes,no,cellular,14,may,833,1,79,0,unknown,yes
60,management,married,secondary,no,2919,no,no,cellular,6,jul,218,1,-1,0,unknown,yes
35,technician,married,secondary,no,1160,no,no,cellular,21,aug,850,1,-1,0,unknown,yes
40,technician,single,secondary,no,2545,no,no,cellular,14,sep,298,3,125,2,success,yes
43,admin.,single,secondary,no,78,no,no,cellular,20,jul,1226,2,-1,0,unknown,yes
30,retired,married,secondary,no,699,yes,no,cellular,15,apr,340,1,-1,0,unknown,yes
62,blue-collar,married,secondary,no,2110,no,no,cellular,21,sep,427,1,179,3,success,yes
56,blue-collar,single,secondary,no,2321,yes,no,cellular,28,may,796,1,77,0,unknown,yes
48,blue-collar,single,secondary,no,520,no,no,cellular,11,jul,613,2,-1,0,unknown,yes
36,blue-collar,single,secondary,no,-217,yes,no,cellular,13,may,1141,5,-1,0,unknown,yes
37,management,single,tertiary,no,5096,no,no,cellular,20,apr,237,7,163,4,unknown,yes
36,technician,single,secondary,no,11,no,no,cellular,12,aug,588,1,-1,0,unknown,yes
58,management,married,tertiary,no,2311,no,no,cellular,29,nov,809,1,84,0,unknown,yes
32,management,married,tertiary,no,1338,no,no,cellular,17,apr,323,2,122,3,success,yes
47,management,single,secondary,no,210,no,no,cellular,11,jul,115,1,-1,0,unknown,yes
34,management,married,secondary,no,3013,yes,no,cellular,13,may,483,1,-1,0,unknown,yes
37,housemaid,married,secondary,no,141,yes,no,unknown,10,jul,669,5,-1,0,unknown,yes
51,admin.,married,secondary,no,4727,no,no,cellular,8,jan,294,1,66,1,unknown,yes
62,housemaid,married,primary,no,906,no,no,cellular,12,jun,391,1,-1,0,unknown,yes
30,management,married,tertiary,no,-23,no,no,cellular,3,nov,229,1,95,8,success,yes
49,retired,married,secondary,no,911,no,no,telephone,6,jul,379,1,-1,0,unknown,yes
40,blue-collar,married,secondary,no,-841,yes,no,cellular,10,may,541,2,-1,0,unknown,yes
33,retired,married,secondary,no,2914,no,no,cellular,5,aug,340,1,-1,0,unknown,yes
33,blue-collar,divorced,primary,no,874,yes,no,cellular,10,jul,810,1,184,5,unknown,yes
60,management,married,tertiary,no,4230,yes,no,cellular,16,nov,240,2,728,1,other,yes
42,management,married,secondary,no,4093,no,no,cellular,2,jan,341,2,89,2,unknown,yes
39,management,single,tertiary,no,5059,no,no,cellular,22,apr,246,8,176,4,unknown,yes
42,management,married,tertiary,no,3313,no,no,cellular,15,nov,542,2,138,2,unknown,yes
28,blue-collar,married,secondary,no,781,yes,no,cellular,13,apr,294,3,51,0,failure,yes
32,admin.,married,secondary,no,7,yes,no,cellular,11,apr,388,3,-1,0,unknown,yes
34,services,married,secondary,no,122,yes,no,unknown,4,jul,621,2,-1,0,unknown,yes
36,blue-collar,divorced,secondary,no,-409,yes,no,cellular,18,may,773,2,-1,0,unknown,yes
29,management,married,tertiary,no,1691,no,no,cellular,5,mar,226,1,-1,0,unknown,yes
43,student,married,tertiary,no,0,no,no,cellular,10,jul,788,3,-1,0,unknown,yes
35,management,single,tertiary,no,935,no,no,cellular,13,sep,311,2,179,3,other,yes
49,management,divorced,secondary,no,12,no,no,cellular,20,apr,77,1,-1,0,unknown,yes
33,admin.,married,secondary,no,92,no,no,cellular,30,aug,335,1,-1,0,unknown,yes
44,management,married,tertiary,no,510,no,no,cellular,12,aug,172,4,36,0,unknown,yes
37,retired,married,tertiary,no,7308,no,no,cellular,12,jun,188,2,109,2,unknown,yes
72,housemaid,married,primary,no,925,no,no,cellular,17,jun,390,1,6,0,unknown,yes
32,management,married,tertiary,no,0,no,no,cellular,6,oct,541,3,29,1,unknown,yes
41,blue-collar,married,secondary,no,77,yes,no,cellular,2,may,478,8,5,0,unknown,yes
29,management,single,tertiary,no,748,yes,no,cellular,8,jun,578,2,-1,0,unknown,yes
62,admin.,married,tertiary,no,1953,no,no,cellular,27,feb,209,1,95,3,success,yes
38,admin.,married,tertiary,no,64,yes,no,cellular,28,apr,357,3,-1,0,unknown,yes
30,management,married,secondary,no,-97,yes,yes,cellular,16,may,636,1,286,1,other,yes
64,admin.,married,tertiary,no,485,no,no,cellular,14,apr,470,1,78,1,unknown,yes
50,management,married,tertiary,no,21,no,no,cellular,20,oct,527,1,10,0,unknown,yes
33,blue-collar,married,primary,no,434,no,no,cellular,10,jul,765,7,-1,0,unknown,yes
50,technician,single,secondary,no,2538,no,no,cellular,26,jun,136,4,204,2,success,yes
46,management,married,tertiary,no,222,yes,no,cellular,13,apr,341,2,407,1,failure,yes
38,retired,married,tertiary,no,905,no,no,cellular,10,apr,693,1,156,4,unknown,yes
34,technician,single,secondary,no,-329,yes,no,cellular,22,jul,1513,1,58,1,unknown,yes
34,management,married,tertiary,no,1087,yes,no,cellular,10,aug,180,1,181,5,other,yes
34,blue-collar,divorced,tertiary,no,670,yes,no,cellular,17,jul,967,1,14,0,unknown,yes
38,management,married,tertiary,no,5285,no,no,cellular,19,apr,454,3,-1,0,unknown,yes
35,services,married,secondary,no,237,yes,no,unknown,18,may,996,4,-1,0,unknown,yes
53,technician,single,tertiary,no,2840,yes,no,cellular,18,aug,842,8,-1,0,unknown,yes
37,blue-collar,married,secondary,no,1829,no,no,cellular,26,may,654,5,-1,0,unknown,yes
37,admin.,married,secondary,no,707,yes,no,unknown,24,may,632,1,-1,0,unknown,yes
35,management,married,tertiary,no,100,yes,no,cellular,8,apr,339,3,444,1,failure,yes
29,technician,single,secondary,no,438,no,no,cellular,19,apr,311,4,-1,0,unknown,yes
48,retired,married,secondary,no,505,no,no,cellular,22,jan,437,1,-1,0,unknown,yes
51,student,single,secondary,no,2551,no,no,cellular,27,jul,133,4,202,1,failure,yes
41,blue-collar,married,secondary,no,2263,yes,no,cellular,18,apr,986,7,-1,0,unknown,yes
46,blue-collar,married,secondary,no,626,no,no,cellular,6,jul,868,1,-1,0,unknown,yes
33,management,married,tertiary,no,1772,no,no,cellular,8,jun,177,1,-1,0,unknown,yes
44,admin.,married,secondary,no,203,yes,no,cellular,3,jun,224,1,-1,0,unknown,yes
51,management,married,secondary,no,1703,yes,no,cellular,12,mar,391,1,307,7,failure,yes
31,management,single,tertiary,no,313,no,no,cellular,26,jun,635,1,73,1,unknown,yes
28,admin.,married,secondary,no,2532,no,no,cellular,18,oct,253,2,180,3,success,yes
62,retired,married,tertiary,no,762,no,no,cellular,20,apr,368,2,-1,0,unknown,yes
32,blue-collar,single,secondary,no,243,no,no,cellular,13,mar,405,1,-1,0,unknown,yes
52,admin.,married,secondary,no,322,no,no,cellular,24,jun,401,1,181,1,success,yes
30,management,married,tertiary,no,942,no,no,cellular,28,dec,252,1,-1,0,unknown,yes
48,blue-collar,single,primary,no,2149,yes,no,cellular,7,jun,1496,2,340,1,unknown,yes
35,housemaid,single,tertiary,no,0,no,no,cellular,8,sep,261,1,97,2,success,yes
44,blue-collar,married,secondary,no,1982,yes,no,cellular,7,may,787,2,-1,0,unknown,yes
37,management,married,tertiary,no,1144,no,no,cellular,6,aug,306,1,179,1,success,yes
31,management,married,tertiary,no,801,yes,no,cellular,13,jun,565,1,-1,0,unknown,yes
34,admin.,single,secondary,no,695,yes,no,unknown,25,may,616,1,-1,0,unknown,yes
25,student,single,tertiary,no,13,no,no,cellular,20,apr,108,2,0,0,unknown,yes
40,management,single,tertiary,no,5391,no,no,cellular,24,apr,281,1,-1,0,unknown,yes
42,blue-collar,married,secondary,no,0,yes,no,cellular,24,jul,1467,2,159,3,unknown,yes
32,student,married,tertiary,no,285,no,no,cellular,7,aug,88,1,78,1,unknown,yes
30,blue-collar,single,primary,no,408,no,no,cellular,4,jul,730,1,-1,0,unknown,yes
39,technician,married,secondary,no,873,yes,no,cellular,10,dec,766,1,184,4,success,yes
39,management,married,secondary,no,-30,yes,yes,cellular,11,may,481,1,260,1,failure,yes
48,admin.,divorced,secondary,no,26,yes,no,cellular,7,oct,230,2,-1,0,unknown,yes
48,admin.,single,tertiary,no,396,no,no,cellular,7,apr,614,1,-1,0,unknown,yes
53,retired,married,secondary,no,900,no,no,telephone,6,jul,336,1,-1,0,unknown,yes
51,management,married,tertiary,no,1242,no,no,cellular,10,aug,386,3,-1,0,unknown,yes
34,management,married,tertiary,no,3173,no,no,cellular,25,aug,473,2,-1,0,unknown,yes
65,housemaid,married,secondary,no,41,yes,no,cellular,21,apr,666,1,219,2,failure,yes
63,technician,single,secondary,no,4242,yes,no,cellular,12,may,928,2,32,1,unknown,yes
36,management,married,primary,no,3568,no,no,cellular,24,nov,347,1,183,1,unknown,yes
35,retired,married,secondary,no,2999,no,no,cellular,12,jul,340,1,-1,0,unknown,yes
32,management,married,tertiary,no,1339,no,no,cellular,17,apr,319,2,119,3,success,yes
50,unemployed,married,secondary,no,3384,no,no,cellular,13,nov,201,3,-1,0,unknown,yes
40,management,single,tertiary,no,5053,no,no,cellular,22,may,248,8,179,4,unknown,yes
31,management,married,tertiary,no,93,yes,no,cellular,11,may,384,5,390,2,failure,yes
36,blue-collar,single,secondary,no,600,yes,no,cellular,24,may,1413,18,-1,0,unknown,yes
50,entrepreneur,married,primary,no,0,no,no,cellular,20,jun,503,1,-1,0,unknown,yes
39,blue-collar,married,secondary,no,686,no,no,cellular,9,jul,870,1,-1,0,unknown,yes
68,management,married,secondary,no,1157,no,no,cellular,15,may,202,2,-1,0,unknown,yes
36,self-employed,married,secondary,no,262,no,no,cellular,5,jan,359,1,-1,0,unknown,yes
39,services,married,tertiary,no,424,no,no,cellular,18,jul,1029,1,-1,0,unknown,yes
34,management,married,secondary,no,2382,no,no,cellular,15,nov,694,4,-1,0,unknown,yes
62,admin.,married,unknown,no,4617,no,no,cellular,12,jan,188,1,-1,0,unknown,yes
42,technician,married,secondary,no,7122,no,no,cellular,17,nov,641,2,201,1,unknown,yes
24,management,single,tertiary,no,768,no,no,cellular,27,sep,217,2,89,2,failure,yes
34,unemployed,married,primary,no,3296,no,no,cellular,3,jun,254,1,59,0,unknown,yes
70,retired,married,primary,no,769,no,no,cellular,23,apr,384,1,-1,0,unknown,yes
29,management,married,primary,no,3467,no,no,cellular,17,nov,296,1,183,2,unknown,yes
36,management,married,tertiary,no,5040,no,no,cellular,17,apr,244,3,-1,0,unknown,yes
22,management,single,tertiary,no,94,no,no,cellular,8,apr,107,2,0,1,unknown,yes
47,retired,married,tertiary,no,2108,no,no,cellular,16,jul,467,1,71,1,success,yes
43,retired,married,secondary,no,719,no,no,cellular,28,sep,174,1,96,1,unknown,yes
48,retired,married,secondary,no,4006,no,no,cellular,2,oct,271,2,179,3,success,yes
36,technician,single,secondary,no,-14,no,no,cellular,22,aug,593,1,-1,0,unknown,yes
33,technician,single,secondary,no,2382,no,no,cellular,12,jan,153,1,198,1,success,yes
33,technician,married,secondary,no,2643,no,no,cellular,13,feb,150,1,-1,0,unknown,yes
33,technician,single,secondary,no,2399,no,no,cellular,18,jan,139,1,175,1,success,yes
42,blue-collar,single,secondary,no,490,no,no,unknown,14,may,1108,2,-1,0,unknown,yes
37,management,single,secondary,no,15,yes,no,cellular,14,may,978,1,-1,0,unknown,yes
37,blue-collar,single,primary,no,-688,yes,no,cellular,16,may,928,2,-1,0,unknown,yes
41,admin.,married,secondary,no,-270,yes,no,cellular,18,may,511,1,99,0,unknown,yes
33,admin.,married,tertiary,no,90,no,no,cellular,30,aug,336,1,-1,0,unknown,yes
32,technician,married,primary,no,-76,yes,no,unknown,13,may,388,2,-1,0,unknown,yes
31,blue-collar,married,secondary,no,-442,yes,no,cellular,14,may,434,1,-1,0,unknown,yes
54,management,single,tertiary,no,1623,no,no,cellular,4,aug,314,1,284,3,success,yes
42,management,married,secondary,no,1609,no,no,cellular,14,jun,285,1,-1,0,unknown,yes
58,retired,single,secondary,no,3784,no,no,cellular,18,apr,240,1,154,2,success,yes
41,retired,single,tertiary,no,19748,yes,no,cellular,14,aug,422,2,39,0,unknown,yes
