age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
41.0,management,married,,no,326.0,no,no,unknown,,may,788.0,1.0,-1,0.0,,yes
,student,,secondary,,,yes,no,,,jul,1217.0,,-1,,,yes
34.0,retired,,,no,747.0,,,cellular,10.0,,323.0,,-1,0.0,,yes
,admin.,married,secondary,no,,,no,cellular,18.0,may,410.0,,61,,,yes
,retired,married,secondary,,,no,no,,,feb,356.0,1.0,-1,0.0,unknown,yes
43.0,blue-collar,single,,no,,,,,,,1147.0,5.0,-1,,,yes
29.0,management,,tertiary,no,1441.0,no,no,,25.0,apr,328.0,,142,2.0,,yes
28.0,student,single,secondary,no,2532.0,no,,cellular,18.0,sep,253.0,2.0,180,3.0,,yes
38.0,housemaid,divorced,tertiary,,6978.0,no,no,cellular,,mar,554.0,,289,3.0,success,yes
,self-employed,,tertiary,,1261.0,no,no,,14.0,,707.0,,-1,0.0,unknown,yes
50.0,services,divorced,secondary,,0.0,yes,no,,13.0,,,,-1,,unknown,yes
,management,,tertiary,no,3309.0,no,no,cellular,,nov,,,42,0.0,,yes
,management,married,tertiary,no,5049.0,,no,,24.0,apr,329.0,,98,2.0,unknown,yes
,blue-collar,single,secondary,,,yes,no,,15.0,may,1154.0,1.0,277,3.0,unknown,yes
,admin.,,secondary,no,0.0,,no,cellular,,,1157.0,1.0,287,,unknown,yes
34.0,blue-collar,married,secondary,no,969.0,,,cellular,,nov,,3.0,191,,unknown,yes
29.0,housemaid,,,,,,no,cellular,20.0,,,,97,1.0,unknown,yes
,management,divorced,secondary,no,1015.0,,,cellular,13.0,,1124.0,,-1,0.0,,yes
33.0,admin.,,tertiary,,,yes,no,cellular,25.0,apr,347.0,1.0,-1,0.0,unknown,yes
27.0,student,single,secondary,,268.0,no,no,,,aug,211.0,,-1,0.0,unknown,yes
,management,,tertiary,no,,no,,,4.0,jun,434.0,,90,,,yes
45.0,management,married,,no,,,,,6.0,nov,,3.0,24,0.0,,yes
49.0,management,married,,,,no,,cellular,10.0,feb,256.0,,-1,0.0,unknown,yes
,management,married,tertiary,no,616.0,no,no,cellular,26.0,jun,,3.0,150,3.0,success,yes
53.0,services,,tertiary,,-293.0,,no,,9.0,aug,,,-1,0.0,unknown,yes
,management,,,,3407.0,no,no,cellular,7.0,,191.0,1.0,154,1.0,unknown,yes
54.0,retired,married,tertiary,no,9076.0,,no,cellular,,,,1.0,50,,unknown,yes
,technician,married,secondary,no,515.0,,no,cellular,16.0,,423.0,1.0,43,0.0,unknown,yes
41.0,management,married,secondary,,,,,,17.0,,589.0,3.0,-1,,unknown,yes
,management,married,secondary,,2294.0,,no,,6.0,nov,240.0,3.0,6,0.0,unknown,yes
49.0,technician,,secondary,,,,no,,,may,1047.0,1.0,-1,,,yes
40.0,blue-collar,married,secondary,,,,no,,12.0,jul,,3.0,-1,,,yes
33.0,technician,married,secondary,no,675.0,yes,no,,6.0,may,587.0,,-1,0.0,unknown,yes
30.0,student,single,secondary,,,no,no,,,apr,213.0,1.0,-1,0.0,unknown,yes
40.0,technician,married,secondary,no,,yes,,,16.0,,,1.0,-1,,unknown,yes
,management,married,tertiary,no,45.0,yes,no,cellular,,,,2.0,130,1.0,success,yes
53.0,admin.,married,tertiary,no,2208.0,no,,cellular,12.0,,,1.0,89,,unknown,yes
53.0,blue-collar,divorced,,,211.0,no,,cellular,15.0,jun,134.0,1.0,-1,0.0,unknown,yes
36.0,technician,married,,,3658.0,no,,,14.0,aug,698.0,2.0,-1,0.0,unknown,yes
57.0,admin.,married,secondary,no,,,no,cellular,20.0,,985.0,,-1,0.0,,yes
36.0,management,single,secondary,,689.0,yes,no,unknown,12.0,may,,1.0,-1,0.0,,yes
33.0,management,married,secondary,no,,no,no,cellular,19.0,aug,,,-1,,,yes
38.0,management,single,secondary,no,,,,,,mar,430.0,1.0,-1,0.0,unknown,yes
58.0,management,married,,no,10714.0,no,no,cellular,,may,,,33,0.0,unknown,yes
,management,married,tertiary,no,60.0,no,no,,20.0,,,,-1,0.0,,yes
48.0,retired,married,tertiary,no,527.0,,no,cellular,4.0,,148.0,1.0,-1,0.0,unknown,yes
,blue-collar,married,,no,,,,cellular,,jul,,7.0,-1,,unknown,yes
37.0,blue-collar,single,primary,no,-489.0,,no,,,may,824.0,2.0,-1,0.0,unknown,yes
27.0,management,,tertiary,no,5334.0,no,no,cellular,13.0,,,,109,,unknown,yes
,management,,tertiary,no,,no,,,,apr,103.0,2.0,0,0.0,unknown,yes
,retired,,secondary,no,726.0,,,,17.0,apr,,1.0,-1,0.0,unknown,yes
33.0,management,single,tertiary,no,,yes,no,cellular,,aug,640.0,1.0,-1,0.0,,yes
39.0,management,married,,no,1139.0,yes,no,cellular,,aug,127.0,,149,4.0,other,yes
39.0,management,,tertiary,no,100.0,no,no,cellular,,aug,,2.0,-1,0.0,unknown,yes
45.0,technician,single,,,,no,no,,,aug,604.0,1.0,-1,0.0,unknown,yes
,management,divorced,,no,,,,cellular,23.0,jul,495.0,,-1,,unknown,yes
,technician,single,secondary,no,,,no,cellular,10.0,apr,364.0,,-1,0.0,,yes
30.0,retired,married,secondary,no,,no,no,,24.0,,429.0,,-1,,unknown,yes
,admin.,,,,598.0,,no,cellular,24.0,may,,,-1,0.0,,yes
45.0,blue-collar,,secondary,,2171.0,no,no,cellular,9.0,feb,,1.0,98,,unknown,yes
35.0,unemployed,,secondary,no,-36.0,,no,cellular,13.0,apr,568.0,1.0,264,,,yes
33.0,management,single,,,,yes,no,cellular,15.0,may,,,-1,,,yes
56.0,blue-collar,,secondary,no,973.0,,no,cellular,15.0,,224.0,,484,,success,yes
49.0,admin.,divorced,secondary,no,879.0,no,no,unknown,,,1012.0,3.0,-1,,unknown,yes
33.0,management,married,,,998.0,no,,,21.0,mar,,3.0,-1,,unknown,yes
,management,single,,,,no,,cellular,22.0,apr,239.0,,-1,,unknown,yes
46.0,management,married,tertiary,no,,no,no,cellular,,feb,,3.0,-1,0.0,,yes
,blue-collar,,,no,,,no,cellular,,,682.0,2.0,187,,,yes
27.0,technician,single,tertiary,no,5293.0,,no,cellular,,,203.0,,88,1.0,,yes
57.0,blue-collar,single,secondary,no,451.0,,no,unknown,8.0,,1044.0,2.0,-1,0.0,,yes
47.0,blue-collar,single,secondary,no,709.0,,no,cellular,22.0,nov,1238.0,2.0,-1,0.0,,yes
,management,,,,1434.0,no,no,,25.0,apr,,2.0,137,2.0,success,yes
47.0,admin.,single,,no,,no,no,cellular,23.0,aug,1236.0,,-1,,unknown,yes
31.0,management,,secondary,no,,no,,cellular,15.0,aug,727.0,1.0,-1,0.0,,yes
,management,married,secondary,no,495.0,,no,,21.0,,1777.0,,-1,,unknown,yes
51.0,blue-collar,,primary,no,506.0,,no,cellular,18.0,jul,,7.0,-1,,unknown,yes
46.0,management,,tertiary,no,1233.0,no,,cellular,14.0,,,3.0,-1,0.0,unknown,yes
40.0,blue-collar,married,secondary,no,,no,no,cellular,7.0,aug,,,-1,0.0,,yes
58.0,management,divorced,tertiary,no,,no,,cellular,,aug,1199.0,,-1,0.0,,yes
52.0,blue-collar,divorced,,no,769.0,yes,,,13.0,,,2.0,174,6.0,unknown,yes
,retired,,primary,,,,no,,,jul,991.0,,-1,,,yes
,blue-collar,single,tertiary,,2836.0,yes,no,,,aug,,3.0,84,,unknown,yes
34.0,technician,single,secondary,,-321.0,,no,,15.0,jul,,4.0,-1,,unknown,yes
55.0,management,divorced,tertiary,,9998.0,,,cellular,8.0,,138.0,,79,0.0,unknown,yes
,admin.,married,secondary,no,8.0,no,no,,,aug,306.0,1.0,-1,0.0,unknown,yes
,admin.,married,,no,718.0,yes,no,cellular,6.0,feb,,1.0,328,,,yes
,management,,secondary,,498.0,,no,,29.0,mar,246.0,,25,0.0,,yes
45.0,management,,tertiary,no,5550.0,no,,,15.0,feb,,,-1,,unknown,yes
,technician,married,secondary,no,198.0,no,no,,,apr,250.0,1.0,-1,0.0,unknown,yes
,management,single,tertiary,,,yes,no,,22.0,,293.0,,448,,failure,yes
40.0,management,married,,,327.0,yes,no,cellular,4.0,,786.0,,-1,0.0,unknown,yes
45.0,management,divorced,,no,,no,no,cellular,,jun,1508.0,,-1,0.0,unknown,yes
,technician,single,,,0.0,no,no,cellular,,,,,-1,,unknown,yes
,management,,,no,2429.0,,no,,,feb,,1.0,130,4.0,unknown,yes
47.0,unemployed,single,,,3620.0,,no,,13.0,apr,234.0,1.0,-1,0.0,unknown,yes
35.0,technician,married,tertiary,no,2687.0,,,cellular,18.0,aug,779.0,,126,2.0,unknown,yes
37.0,blue-collar,,,,7.0,yes,no,cellular,21.0,,,2.0,-1,0.0,unknown,yes
,management,,,no,253.0,,no,,24.0,,,2.0,-1,0.0,unknown,yes
,admin.,,tertiary,,12.0,no,no,cellular,,,907.0,,10,,,yes
40.0,technician,single,,,2434.0,no,no,cellular,13.0,,,,175,2.0,,yes
61.0,technician,married,secondary,no,-20.0,yes,no,cellular,20.0,oct,,1.0,221,,failure,yes
41.0,admin.,divorced,tertiary,no,13.0,yes,,cellular,14.0,oct,247.0,1.0,-1,0.0,unknown,yes
32.0,management,divorced,tertiary,no,1.0,,no,,13.0,,107.0,,-1,0.0,,yes
,management,,,no,383.0,no,no,cellular,3.0,feb,681.0,1.0,-1,,unknown,yes
,management,married,,,1043.0,no,,cellular,13.0,,196.0,,-1,0.0,unknown,yes
52.0,student,single,secondary,no,2583.0,,no,cellular,4.0,feb,321.0,1.0,101,2.0,success,yes
44.0,housemaid,,primary,no,,no,,,,,390.0,1.0,-1,0.0,unknown,yes
35.0,blue-collar,single,,no,217.0,,no,cellular,3.0,mar,,2.0,-1,0.0,unknown,yes
50.0,management,single,tertiary,,714.0,no,no,cellular,27.0,,166.0,1.0,104,,,yes
29.0,management,,,no,489.0,,no,cellular,24.0,,233.0,,-1,0.0,unknown,yes
,blue-collar,,,no,527.0,no,no,,12.0,may,1155.0,,-1,,unknown,yes
43.0,admin.,,secondary,,1003.0,no,,,30.0,aug,941.0,1.0,24,1.0,,yes
58.0,management,married,tertiary,no,,no,no,cellular,19.0,,378.0,1.0,182,2.0,,yes
,management,,tertiary,no,,yes,no,cellular,21.0,jul,,,-1,0.0,unknown,yes
54.0,management,married,,no,351.0,yes,no,unknown,25.0,may,,,-1,0.0,,yes
55.0,blue-collar,married,tertiary,no,2044.0,no,no,cellular,16.0,,230.0,3.0,94,1.0,success,yes
,admin.,divorced,,no,,yes,,unknown,,,,,5,0.0,,yes
,management,,secondary,no,4092.0,,no,cellular,2.0,,323.0,2.0,117,2.0,unknown,yes
39.0,services,single,primary,no,,yes,,,,,921.0,1.0,60,,unknown,yes
32.0,blue-collar,,secondary,no,-431.0,,no,cellular,14.0,may,,2.0,39,0.0,,yes
,technician,married,secondary,no,7000.0,,no,cellular,21.0,nov,566.0,2.0,-1,0.0,success,yes
,management,,tertiary,,531.0,no,no,,,jun,327.0,1.0,189,,success,yes
,management,married,secondary,,4745.0,yes,no,,21.0,may,,,-1,0.0,unknown,yes
36.0,management,married,tertiary,no,5.0,no,,,8.0,nov,136.0,1.0,87,6.0,unknown,yes
28.0,management,married,tertiary,,,,no,cellular,27.0,jun,,2.0,-1,0.0,,yes
,technician,married,secondary,no,46.0,no,no,cellular,13.0,sep,,2.0,-1,0.0,unknown,yes
,management,,secondary,no,415.0,no,,,9.0,,,1.0,90,1.0,failure,yes
37.0,services,,secondary,no,,yes,no,unknown,,jul,,2.0,-1,,unknown,yes
32.0,admin.,,,,218.0,no,no,,10.0,mar,,,-1,0.0,unknown,yes
46.0,retired,married,,,7714.0,no,,cellular,14.0,jun,172.0,1.0,10,0.0,success,yes
32.0,blue-collar,single,,no,,no,no,cellular,15.0,jun,,,-1,0.0,unknown,yes
30.0,technician,,secondary,,-9.0,no,no,cellular,19.0,,584.0,2.0,-1,0.0,unknown,yes
42.0,management,single,tertiary,no,,,,cellular,10.0,,174.0,3.0,-1,0.0,,yes
24.0,retired,married,,no,525.0,no,no,,17.0,,415.0,,-1,0.0,unknown,yes
37.0,admin.,married,,no,,,no,cellular,13.0,nov,663.0,3.0,-1,0.0,,yes
,retired,divorced,secondary,,,no,no,cellular,21.0,oct,,,67,0.0,unknown,yes
32.0,technician,married,,no,4462.0,yes,no,cellular,,may,,1.0,72,,,yes
,management,married,,,1031.0,no,,cellular,11.0,jul,,1.0,5,0.0,unknown,yes
32.0,technician,,secondary,no,12.0,,,cellular,16.0,,1001.0,,-1,0.0,unknown,yes
81.0,management,single,tertiary,,636.0,no,no,cellular,16.0,may,350.0,3.0,6,0.0,success,yes
48.0,retired,married,,no,687.0,no,no,,18.0,,,2.0,-1,,unknown,yes
34.0,blue-collar,single,,no,,no,,cellular,,,,1.0,-1,0.0,unknown,yes
31.0,technician,,secondary,,2175.0,no,no,,17.0,jun,736.0,,-1,0.0,unknown,yes
47.0,management,,secondary,,640.0,,no,cellular,,,416.0,2.0,428,2.0,failure,yes
37.0,admin.,married,secondary,no,219.0,yes,no,,2.0,apr,204.0,1.0,97,1.0,,yes
,management,married,tertiary,no,453.0,no,no,cellular,,aug,220.0,1.0,126,2.0,success,yes
50.0,admin.,,,,22.0,,no,,15.0,jul,1469.0,1.0,97,,,yes
64.0,retired,married,tertiary,no,8792.0,,,cellular,13.0,jan,681.0,2.0,29,5.0,unknown,yes
,retired,,tertiary,,4680.0,,,cellular,,,241.0,,-1,0.0,unknown,yes
36.0,management,,primary,,318.0,yes,no,,,,,1.0,-1,0.0,,yes
50.0,blue-collar,,secondary,,,yes,,cellular,,jul,1494.0,3.0,-1,,unknown,yes
25.0,services,single,secondary,,323.0,no,no,,21.0,aug,,,16,,unknown,yes
32.0,management,married,secondary,no,-470.0,yes,,,,,641.0,1.0,263,5.0,,yes
24.0,admin.,,,no,5.0,no,no,,,aug,,2.0,-1,0.0,unknown,yes
33.0,services,married,secondary,no,,,no,,,,,,-1,0.0,,yes
28.0,services,single,secondary,no,,no,no,,15.0,may,,1.0,-1,0.0,unknown,yes
33.0,services,,,no,154.0,no,,cellular,15.0,,,,-1,0.0,,yes
39.0,management,,,no,325.0,yes,,cellular,,may,,3.0,-1,0.0,unknown,yes
43.0,management,married,tertiary,no,,no,,,,nov,,1.0,-1,0.0,,yes
41.0,retired,single,secondary,no,,no,no,unknown,14.0,may,,1.0,-1,0.0,unknown,yes
33.0,blue-collar,single,secondary,no,2091.0,no,no,cellular,,may,,2.0,-1,0.0,unknown,yes
81.0,management,,,no,1104.0,no,no,,6.0,,,1.0,-1,0.0,,yes
50.0,management,,tertiary,,612.0,,,cellular,8.0,,329.0,2.0,136,2.0,success,yes
58.0,retired,,,no,,,no,,,apr,,2.0,-1,0.0,,yes
37.0,management,,secondary,,,no,,cellular,,,1471.0,1.0,-1,0.0,unknown,yes
33.0,admin.,married,tertiary,,,,no,cellular,30.0,aug,335.0,1.0,-1,0.0,,yes
,management,married,secondary,no,2850.0,yes,,,8.0,jun,,2.0,-1,0.0,unknown,yes
,services,married,secondary,,,,,cellular,9.0,feb,791.0,,122,3.0,,yes
,management,,secondary,,2140.0,no,,cellular,27.0,nov,420.0,1.0,169,3.0,unknown,yes
36.0,management,,,no,,,,,29.0,nov,,1.0,-1,0.0,unknown,yes
53.0,retired,,,no,,no,,,,aug,499.0,,-1,0.0,,yes
,blue-collar,,,,166.0,,,cellular,,may,541.0,1.0,-1,0.0,unknown,yes
41.0,management,married,secondary,no,280.0,no,no,,,,,1.0,225,4.0,,yes
,services,married,secondary,,,yes,no,,7.0,,,,-1,0.0,unknown,yes
64.0,admin.,married,secondary,no,4714.0,,,cellular,6.0,,253.0,,1,0.0,unknown,yes
,student,,tertiary,no,28.0,no,no,cellular,,aug,,,-1,,,yes
34.0,technician,,secondary,no,218.0,no,,cellular,,apr,257.0,1.0,-1,,unknown,yes
,admin.,divorced,secondary,no,,yes,,cellular,,oct,228.0,2.0,-1,0.0,,yes
,management,married,secondary,no,631.0,,no,cellular,9.0,sep,426.0,2.0,410,2.0,,yes
38.0,blue-collar,married,secondary,,1743.0,no,no,cellular,,jul,,,-1,,,yes
,management,married,secondary,no,7838.0,no,no,,4.0,jun,404.0,,85,,unknown,yes
36.0,management,single,tertiary,no,0.0,yes,no,cellular,21.0,apr,146.0,3.0,-1,,unknown,yes
36.0,management,,,no,492.0,no,,,,dec,234.0,,182,,,yes
58.0,admin.,single,tertiary,no,388.0,,,cellular,3.0,apr,584.0,1.0,-1,,,yes
62.0,management,married,tertiary,no,1920.0,no,no,cellular,27.0,mar,221.0,,73,3.0,unknown,yes
,blue-collar,,,no,0.0,no,,,15.0,jan,146.0,,47,,success,yes
39.0,management,married,,,,no,no,cellular,,,641.0,,21,0.0,,yes
29.0,admin.,single,secondary,no,515.0,yes,no,,,jul,,1.0,-1,0.0,unknown,yes
,unemployed,married,secondary,,1103.0,no,no,,4.0,jun,373.0,1.0,36,,unknown,yes
56.0,admin.,,tertiary,,358.0,,no,cellular,3.0,,585.0,1.0,-1,0.0,,yes
,management,single,secondary,no,2584.0,no,,cellular,,feb,,1.0,90,,success,yes
,management,married,secondary,,,no,no,cellular,,aug,545.0,,-1,,unknown,yes
26.0,admin.,married,secondary,no,697.0,yes,,,8.0,may,587.0,3.0,-1,,unknown,yes
76.0,management,married,tertiary,no,8413.0,,,cellular,10.0,,705.0,1.0,56,,unknown,yes
59.0,management,,tertiary,no,364.0,yes,,,,may,,5.0,-1,0.0,unknown,yes
34.0,technician,,,no,,no,no,unknown,18.0,may,815.0,2.0,-1,,,yes
32.0,retired,married,secondary,no,750.0,yes,no,cellular,9.0,apr,,,-1,,unknown,yes
,admin.,married,secondary,no,,,no,,,,423.0,,155,1.0,success,yes
40.0,management,married,secondary,,,yes,no,cellular,,may,,,79,,,yes
60.0,management,married,,no,2919.0,,no,cellular,6.0,,218.0,,-1,0.0,unknown,yes
35.0,technician,married,secondary,,1160.0,no,,,21.0,,,1.0,-1,,,yes
40.0,technician,single,secondary,,,no,no,,14.0,sep,298.0,3.0,125,2.0,success,yes
,admin.,single,,no,,,no,cellular,,,,2.0,-1,,,yes
30.0,retired,married,secondary,,,,,,,apr,340.0,,-1,,unknown,yes
62.0,blue-collar,,secondary,no,,no,no,,,,427.0,,179,3.0,success,yes
56.0,blue-collar,single,secondary,no,2321.0,yes,,cellular,28.0,may,796.0,1.0,77,0.0,,yes
48.0,blue-collar,single,secondary,,,,,cellular,11.0,jul,613.0,,-1,0.0,,yes
36.0,blue-collar,,secondary,no,,,no,cellular,13.0,may,,,-1,,unknown,yes
37.0,management,,tertiary,no,5096.0,,,,20.0,apr,,7.0,163,4.0,unknown,yes
,technician,single,secondary,no,11.0,no,no,cellular,,aug,588.0,1.0,-1,,,yes
58.0,management,married,,,2311.0,no,no,cellular,29.0,nov,809.0,1.0,84,,unknown,yes
32.0,management,married,tertiary,no,1338.0,,no,cellular,17.0,,,2.0,122,,success,yes
,management,,,no,210.0,,,cellular,11.0,jul,115.0,,-1,,,yes
34.0,management,married,secondary,,,yes,,,13.0,may,483.0,1.0,-1,,unknown,yes
37.0,housemaid,married,secondary,no,141.0,yes,no,unknown,10.0,jul,669.0,5.0,-1,,unknown,yes
51.0,admin.,married,secondary,no,4727.0,,no,,,jan,294.0,,66,,unknown,yes
62.0,housemaid,married,primary,,906.0,no,no,,12.0,,391.0,,-1,0.0,,yes
30.0,management,,tertiary,no,,no,no,,3.0,nov,229.0,,95,,success,yes
49.0,retired,married,secondary,no,911.0,no,no,,6.0,jul,,,-1,0.0,,yes
,blue-collar,,secondary,no,-841.0,,no,cellular,10.0,,,2.0,-1,0.0,unknown,yes
,retired,married,,no,,no,no,cellular,,,,1.0,-1,,,yes
33.0,blue-collar,,primary,no,,yes,no,cellular,,jul,810.0,,184,,unknown,yes
60.0,management,married,tertiary,no,,yes,,cellular,16.0,,240.0,,728,1.0,other,yes
42.0,management,married,secondary,no,4093.0,,no,,,,341.0,2.0,89,2.0,unknown,yes
39.0,management,single,tertiary,no,,,,cellular,22.0,apr,246.0,,176,,unknown,yes
42.0,management,married,tertiary,no,3313.0,no,,cellular,15.0,nov,,2.0,138,,unknown,yes
28.0,blue-collar,,secondary,no,781.0,,no,,13.0,apr,294.0,3.0,51,0.0,failure,yes
32.0,admin.,married,secondary,no,,yes,no,,11.0,apr,388.0,,-1,,,yes
,services,married,secondary,no,122.0,yes,,,,jul,621.0,2.0,-1,0.0,,yes
,blue-collar,divorced,secondary,,,yes,no,cellular,18.0,may,773.0,2.0,-1,0.0,unknown,yes
,management,married,tertiary,no,,,,cellular,,mar,,1.0,-1,0.0,unknown,yes
43.0,student,married,tertiary,,0.0,,no,,,,788.0,3.0,-1,0.0,unknown,yes
35.0,management,single,tertiary,,935.0,no,no,,,sep,311.0,,179,,other,yes
49.0,management,,,no,12.0,no,no,,20.0,apr,,1.0,-1,0.0,unknown,yes
33.0,admin.,,secondary,no,,no,no,cellular,,,335.0,,-1,0.0,,yes
,management,,,no,510.0,no,no,cellular,,aug,,4.0,36,,unknown,yes
,retired,married,,no,7308.0,no,no,,,,,,109,2.0,unknown,yes
,housemaid,married,primary,,925.0,,no,cellular,,jun,390.0,1.0,6,0.0,unknown,yes
32.0,management,married,tertiary,no,,no,,,6.0,oct,541.0,,29,1.0,unknown,yes
,blue-collar,married,secondary,no,77.0,yes,,cellular,2.0,may,478.0,8.0,5,0.0,unknown,yes
,management,single,tertiary,no,748.0,yes,no,cellular,8.0,,578.0,2.0,-1,0.0,unknown,yes
62.0,admin.,married,,no,,,,,,,209.0,,95,3.0,,yes
38.0,admin.,married,,no,64.0,yes,no,cellular,28.0,,357.0,3.0,-1,0.0,unknown,yes
,management,married,,no,-97.0,,yes,cellular,16.0,may,636.0,,286,,other,yes
,admin.,married,,no,,,no,cellular,14.0,,,1.0,78,,unknown,yes
50.0,management,married,tertiary,no,,no,no,,20.0,oct,,1.0,10,,unknown,yes
33.0,blue-collar,married,,no,434.0,,,cellular,10.0,,765.0,,-1,0.0,,yes
50.0,technician,single,secondary,,,no,,,26.0,jun,136.0,4.0,204,2.0,success,yes
46.0,management,married,,,222.0,,no,cellular,13.0,apr,341.0,,407,1.0,failure,yes
38.0,retired,married,tertiary,no,905.0,no,no,,10.0,apr,,,156,,unknown,yes
34.0,technician,single,,no,,yes,no,cellular,,jul,1513.0,1.0,58,,unknown,yes
34.0,management,,,,1087.0,yes,,,,aug,180.0,,181,5.0,other,yes
,blue-collar,divorced,,,670.0,yes,,cellular,17.0,,967.0,1.0,14,,,yes
,management,married,tertiary,no,,,no,,,,454.0,,-1,0.0,,yes
35.0,services,married,,no,237.0,yes,no,unknown,18.0,may,996.0,4.0,-1,0.0,,yes
53.0,technician,,tertiary,no,2840.0,yes,no,cellular,18.0,aug,842.0,,-1,,unknown,yes
37.0,blue-collar,married,secondary,,1829.0,no,no,,,,654.0,5.0,-1,0.0,unknown,yes
,admin.,married,secondary,,707.0,,no,unknown,24.0,may,,1.0,-1,,,yes
35.0,management,married,tertiary,,100.0,,no,,8.0,apr,339.0,3.0,444,1.0,failure,yes
,technician,single,secondary,no,,,no,,19.0,,311.0,4.0,-1,,unknown,yes
48.0,retired,married,secondary,no,,,no,cellular,22.0,jan,437.0,1.0,-1,,unknown,yes
,student,single,,no,,,,cellular,27.0,jul,,4.0,202,1.0,failure,yes
41.0,blue-collar,married,secondary,no,2263.0,,,cellular,18.0,apr,,,-1,0.0,unknown,yes
46.0,blue-collar,married,secondary,,626.0,no,no,cellular,6.0,jul,,,-1,0.0,,yes
33.0,management,married,,no,1772.0,no,no,,8.0,jun,177.0,1.0,-1,0.0,unknown,yes
44.0,admin.,married,secondary,,,yes,,cellular,,jun,224.0,1.0,-1,0.0,,yes
51.0,management,married,secondary,,1703.0,yes,no,,12.0,mar,,1.0,307,,failure,yes
,management,single,,no,,no,no,,26.0,jun,635.0,1.0,73,,unknown,yes
28.0,admin.,married,secondary,no,,no,no,cellular,,oct,253.0,2.0,180,3.0,,yes
,retired,,,no,,no,,cellular,20.0,apr,,2.0,-1,,unknown,yes
32.0,blue-collar,,,no,,no,no,,,mar,405.0,,-1,0.0,unknown,yes
52.0,admin.,married,secondary,no,,no,no,cellular,,jun,401.0,,181,1.0,,yes
30.0,management,married,tertiary,no,,no,,cellular,,dec,,1.0,-1,,unknown,yes
48.0,blue-collar,,primary,,2149.0,,no,cellular,,jun,1496.0,2.0,340,,,yes
,housemaid,single,tertiary,no,0.0,,,cellular,8.0,sep,,1.0,97,2.0,,yes
44.0,blue-collar,married,,,1982.0,,no,cellular,7.0,,787.0,,-1,,,yes
,management,married,,no,,,,,6.0,aug,306.0,,179,1.0,,yes
31.0,management,married,,no,,,no,cellular,13.0,,,1.0,-1,,,yes
,admin.,,secondary,no,,,no,unknown,25.0,,616.0,,-1,0.0,,yes
25.0,student,single,,,,,no,,,,,2.0,0,,,yes
40.0,management,,,,5391.0,no,no,cellular,,apr,281.0,1.0,-1,0.0,,yes
42.0,blue-collar,married,,no,0.0,,,cellular,,jul,1467.0,2.0,159,,unknown,yes
32.0,student,married,tertiary,no,,no,no,cellular,7.0,aug,,1.0,78,1.0,,yes
30.0,blue-collar,,primary,no,,,no,cellular,4.0,jul,,,-1,,,yes
39.0,technician,,secondary,no,873.0,,no,,,dec,766.0,1.0,184,4.0,success,yes
,management,married,secondary,no,,yes,yes,cellular,,,481.0,,260,1.0,failure,yes
48.0,admin.,,,no,26.0,yes,,cellular,7.0,oct,230.0,2.0,-1,0.0,,yes
48.0,admin.,,tertiary,,,no,no,cellular,,apr,,,-1,0.0,,yes
53.0,retired,,secondary,,,no,no,telephone,6.0,jul,336.0,1.0,-1,,unknown,yes
,management,married,tertiary,,1242.0,,,cellular,10.0,aug,386.0,3.0,-1,0.0,,yes
,management,married,,,,no,,cellular,25.0,,,2.0,-1,,unknown,yes
,housemaid,,secondary,no,,,,cellular,,apr,666.0,,219,2.0,failure,yes
63.0,technician,single,secondary,no,4242.0,,no,cellular,,may,928.0,2.0,32,,,yes
36.0,management,,,,3568.0,no,,,24.0,nov,347.0,,183,1.0,unknown,yes
35.0,retired,,secondary,no,,no,no,cellular,12.0,,340.0,1.0,-1,0.0,unknown,yes
32.0,management,,,no,1339.0,no,no,cellular,17.0,,,2.0,119,,success,yes
,unemployed,,secondary,no,,no,no,,,,,,-1,0.0,unknown,yes
40.0,management,single,,no,,no,no,,,,248.0,,179,4.0,,yes
31.0,management,married,tertiary,,93.0,yes,no,cellular,,may,384.0,5.0,390,2.0,failure,yes
36.0,blue-collar,single,secondary,,600.0,yes,,cellular,,,,,-1,0.0,,yes
50.0,entrepreneur,,primary,,0.0,no,,,,jun,,,-1,,unknown,yes
39.0,blue-collar,,,no,,,no,cellular,,jul,,,-1,0.0,unknown,yes
68.0,management,married,secondary,,,no,no,,15.0,,202.0,2.0,-1,0.0,unknown,yes
36.0,self-employed,married,,,262.0,no,no,cellular,5.0,jan,,1.0,-1,0.0,unknown,yes
39.0,services,,tertiary,,424.0,no,,cellular,18.0,jul,1029.0,,-1,,unknown,yes
,management,married,,,,no,no,cellular,15.0,,694.0,4.0,-1,0.0,unknown,yes
62.0,admin.,,unknown,no,4617.0,no,no,cellular,,jan,188.0,1.0,-1,0.0,unknown,yes
,technician,married,,no,,,no,cellular,17.0,,,2.0,201,1.0,unknown,yes
24.0,management,,tertiary,no,768.0,no,no,,,sep,217.0,2.0,89,,,yes
,unemployed,married,,,,no,,cellular,3.0,jun,,,59,,unknown,yes
,retired,,,no,769.0,no,no,cellular,,,,1.0,-1,,unknown,yes
29.0,management,married,primary,no,3467.0,no,no,,17.0,nov,,1.0,183,,unknown,yes
,management,,tertiary,no,5040.0,no,,,17.0,apr,,,-1,,,yes
